name	task1	task2	task3
cls1_16264	1	0	0
cls1_16265	1	0	0
cls1_16266	1	0	0
cls1_16267	1	0	0
cls1_16268	1	0	0
cls1_16269	1	0	0
cls1_16270	1	0	0
cls1_16271	1	0	0
cls1_16272	1	0	0
cls1_16273	1	0	0
cls1_16274	1	0	0
cls1_16275	1	0	0
cls1_16276	1	0	0
cls1_16277	1	0	0
cls1_16278	1	0	0
cls1_16279	1	0	0
cls1_16280	1	0	0
cls1_16281	1	0	0
cls1_16282	1	0	0
cls1_16283	1	0	0
cls1_16284	1	0	0
cls1_16285	1	0	0
cls1_16286	1	0	0
cls1_16287	1	0	0
cls1_16288	1	0	0
cls1_16289	1	0	0
cls1_16290	1	0	0
cls1_16291	1	0	0
cls1_16292	1	0	0
cls1_16293	1	0	0
cls1_16294	1	0	0
cls1_16295	1	0	0
cls1_16296	1	0	0
cls1_16297	1	0	0
cls1_16298	1	0	0
cls1_16299	1	0	0
cls1_16300	1	0	0
cls1_16301	1	0	0
cls1_16302	1	0	0
cls1_16303	1	0	0
cls1_16304	1	0	0
cls1_16305	1	0	0
cls1_16306	1	0	0
cls1_16307	1	0	0
cls1_16308	1	0	0
cls1_16309	1	0	0
cls1_16310	1	0	0
cls1_16311	1	0	0
cls1_16312	1	0	0
cls1_16313	1	0	0
cls1_16314	1	0	0
cls1_16315	1	0	0
cls1_16316	1	0	0
cls1_16317	1	0	0
cls1_16318	1	0	0
cls1_16319	1	0	0
cls1_16320	1	0	0
cls1_16321	1	0	0
cls1_16322	1	0	0
cls1_16323	1	0	0
cls1_16324	1	0	0
cls1_16325	1	0	0
cls1_16326	1	0	0
cls1_16327	1	0	0
cls1_16328	1	0	0
cls1_16329	1	0	0
cls1_16330	1	0	0
cls1_16331	1	0	0
cls1_16332	1	0	0
cls1_16333	1	0	0
cls1_16334	1	0	0
cls1_16335	1	0	0
cls1_16336	1	0	0
cls1_16337	1	0	0
cls1_16338	1	0	0
cls1_16339	1	0	0
cls1_16340	1	0	0
cls1_16341	1	0	0
cls1_16342	1	0	0
cls1_16343	1	0	0
cls1_16344	1	0	0
cls1_16345	1	0	0
cls1_16346	1	0	0
cls1_16347	1	0	0
cls1_16348	1	0	0
cls1_16349	1	0	0
cls1_16350	1	0	0
cls1_16351	1	0	0
cls1_16352	1	0	0
cls1_16353	1	0	0
cls1_16354	1	0	0
cls1_16355	1	0	0
cls1_16356	1	0	0
cls1_16357	1	0	0
cls1_16358	1	0	0
cls1_16359	1	0	0
cls1_16360	1	0	0
cls1_16361	1	0	0
cls1_16362	1	0	0
cls1_16363	1	0	0
cls1_16364	1	0	0
cls1_16365	1	0	0
cls1_16366	1	0	0
cls1_16367	1	0	0
cls1_16368	1	0	0
cls1_16369	1	0	0
cls1_16370	1	0	0
cls1_16371	1	0	0
cls1_16372	1	0	0
cls1_16373	1	0	0
cls1_16374	1	0	0
cls1_16375	1	0	0
cls1_16376	1	0	0
cls1_16377	1	0	0
cls1_16378	1	0	0
cls1_16379	1	0	0
cls1_16380	1	0	0
cls1_16381	1	0	0
cls1_16382	1	0	0
cls1_16383	1	0	0
cls1_16384	1	0	0
cls1_16385	1	0	0
cls1_16386	1	0	0
cls1_16387	1	0	0
cls1_16388	1	0	0
cls1_16389	1	0	0
cls1_16390	1	0	0
cls1_16391	1	0	0
cls1_16392	1	0	0
cls1_16393	1	0	0
cls1_16394	1	0	0
cls1_16395	1	0	0
cls1_16396	1	0	0
cls1_16397	1	0	0
cls1_16398	1	0	0
cls1_16399	1	0	0
cls1_16400	1	0	0
cls1_16401	1	0	0
cls1_16402	1	0	0
cls1_16403	1	0	0
cls1_16404	1	0	0
cls1_16405	1	0	0
cls1_16406	1	0	0
cls1_16407	1	0	0
cls1_16408	1	0	0
cls1_16409	1	0	0
cls1_16410	1	0	0
cls1_16411	1	0	0
cls1_16412	1	0	0
cls1_16413	1	0	0
cls1_16414	1	0	0
cls1_16415	1	0	0
cls1_16416	1	0	0
cls1_16417	1	0	0
cls1_16418	1	0	0
cls1_16419	1	0	0
cls1_16420	1	0	0
cls1_16421	1	0	0
cls1_16422	1	0	0
cls1_16423	1	0	0
cls1_16424	1	0	0
cls1_16425	1	0	0
cls1_16426	1	0	0
cls1_16427	1	0	0
cls1_16428	1	0	0
cls1_16429	1	0	0
cls1_16430	1	0	0
cls1_16431	1	0	0
cls1_16432	1	0	0
cls1_16433	1	0	0
cls1_16434	1	0	0
cls1_16435	1	0	0
cls1_16436	1	0	0
cls1_16437	1	0	0
cls1_16438	1	0	0
cls1_16439	1	0	0
cls1_16440	1	0	0
cls1_16441	1	0	0
cls1_16442	1	0	0
cls1_16443	1	0	0
cls1_16444	1	0	0
cls1_16445	1	0	0
cls1_16446	1	0	0
cls1_16447	1	0	0
cls1_16448	1	0	0
cls1_16449	1	0	0
cls1_16450	1	0	0
cls1_16451	1	0	0
cls1_16452	1	0	0
cls1_16453	1	0	0
cls1_16454	1	0	0
cls1_16455	1	0	0
cls1_16456	1	0	0
cls1_16457	1	0	0
cls1_16458	1	0	0
cls1_16459	1	0	0
cls1_16460	1	0	0
cls1_16461	1	0	0
cls1_16462	1	0	0
cls1_16463	1	0	0
cls1_16464	1	0	0
cls1_16465	1	0	0
cls1_16466	1	0	0
cls1_16467	1	0	0
cls1_16468	1	0	0
cls1_16469	1	0	0
cls1_16470	1	0	0
cls1_16471	1	0	0
cls1_16472	1	0	0
cls1_16473	1	0	0
cls1_16474	1	0	0
cls1_16475	1	0	0
cls1_16476	1	0	0
cls1_16477	1	0	0
cls1_16478	1	0	0
cls1_16479	1	0	0
cls1_16480	1	0	0
cls1_16481	1	0	0
cls1_16482	1	0	0
cls1_16483	1	0	0
cls1_16484	1	0	0
cls1_16485	1	0	0
cls1_16486	1	0	0
cls1_16487	1	0	0
cls1_16488	1	0	0
cls1_16489	1	0	0
cls1_16490	1	0	0
cls1_16491	1	0	0
cls1_16492	1	0	0
cls1_16493	1	0	0
cls1_16494	1	0	0
cls1_16495	1	0	0
cls1_16496	1	0	0
cls1_16497	1	0	0
cls1_16498	1	0	0
cls1_16499	1	0	0
cls1_16500	1	0	0
cls1_16501	1	0	0
cls1_16502	1	0	0
cls1_16503	1	0	0
cls1_16504	1	0	0
cls1_16505	1	0	0
cls1_16506	1	0	0
cls1_16507	1	0	0
cls1_16508	1	0	0
cls1_16509	1	0	0
cls1_16510	1	0	0
cls1_16511	1	0	0
cls1_16512	1	0	0
cls1_16513	1	0	0
cls1_16514	1	0	0
cls1_16515	1	0	0
cls1_16516	1	0	0
cls1_16517	1	0	0
cls1_16518	1	0	0
cls1_16519	1	0	0
cls1_16520	1	0	0
cls1_16521	1	0	0
cls1_16522	1	0	0
cls1_16523	1	0	0
cls1_16524	1	0	0
cls1_16525	1	0	0
cls1_16526	1	0	0
cls1_16527	1	0	0
cls1_16528	1	0	0
cls1_16529	1	0	0
cls1_16530	1	0	0
cls1_16531	1	0	0
cls1_16532	1	0	0
cls1_16533	1	0	0
cls1_16534	1	0	0
cls1_16535	1	0	0
cls1_16536	1	0	0
cls1_16537	1	0	0
cls1_16538	1	0	0
cls1_16539	1	0	0
cls1_16540	1	0	0
cls1_16541	1	0	0
cls1_16542	1	0	0
cls1_16543	1	0	0
cls1_16544	1	0	0
cls1_16545	1	0	0
cls1_16546	1	0	0
cls1_16547	1	0	0
cls1_16548	1	0	0
cls1_16549	1	0	0
cls1_16550	1	0	0
cls1_16551	1	0	0
cls1_16552	1	0	0
cls1_16553	1	0	0
cls1_16554	1	0	0
cls1_16555	1	0	0
cls1_16556	1	0	0
cls1_16557	1	0	0
cls1_16558	1	0	0
cls1_16559	1	0	0
cls1_16560	1	0	0
cls1_16561	1	0	0
cls1_16562	1	0	0
cls1_16563	1	0	0
cls1_16564	1	0	0
cls1_16565	1	0	0
cls1_16566	1	0	0
cls1_16567	1	0	0
cls1_16568	1	0	0
cls1_16569	1	0	0
cls1_16570	1	0	0
cls1_16571	1	0	0
cls1_16572	1	0	0
cls1_16573	1	0	0
cls1_16574	1	0	0
cls1_16575	1	0	0
cls1_16576	1	0	0
cls1_16577	1	0	0
cls1_16578	1	0	0
cls1_16579	1	0	0
cls1_16580	1	0	0
cls1_16581	1	0	0
cls1_16582	1	0	0
cls1_16583	1	0	0
cls1_16584	1	0	0
cls1_16585	1	0	0
cls1_16586	1	0	0
cls1_16587	1	0	0
cls1_16588	1	0	0
cls1_16589	1	0	0
cls1_16590	1	0	0
cls1_16591	1	0	0
cls1_16592	1	0	0
cls1_16593	1	0	0
cls1_16594	1	0	0
cls1_16595	1	0	0
cls1_16596	1	0	0
cls1_16597	1	0	0
cls1_16598	1	0	0
cls1_16599	1	0	0
cls1_16600	1	0	0
cls1_16601	1	0	0
cls1_16602	1	0	0
cls1_16603	1	0	0
cls1_16604	1	0	0
cls1_16605	1	0	0
cls1_16606	1	0	0
cls1_16607	1	0	0
cls1_16608	1	0	0
cls1_16609	1	0	0
cls1_16610	1	0	0
cls1_16611	1	0	0
cls1_16612	1	0	0
cls1_16613	1	0	0
cls1_16614	1	0	0
cls1_16615	1	0	0
cls1_16616	1	0	0
cls1_16617	1	0	0
cls1_16618	1	0	0
cls1_16619	1	0	0
cls1_16620	1	0	0
cls1_16621	1	0	0
cls1_16622	1	0	0
cls1_16623	1	0	0
cls1_16624	1	0	0
cls1_16625	1	0	0
cls1_16626	1	0	0
cls1_16627	1	0	0
cls1_16628	1	0	0
cls1_16629	1	0	0
cls1_16630	1	0	0
cls1_16631	1	0	0
cls1_16632	1	0	0
cls1_16633	1	0	0
cls1_16634	1	0	0
cls1_16635	1	0	0
cls1_16636	1	0	0
cls1_16637	1	0	0
cls1_16638	1	0	0
cls1_16639	1	0	0
cls1_16640	1	0	0
cls1_16641	1	0	0
cls1_16642	1	0	0
cls1_16643	1	0	0
cls1_16644	1	0	0
cls1_16645	1	0	0
cls1_16646	1	0	0
cls1_16647	1	0	0
cls1_16648	1	0	0
cls1_16649	1	0	0
cls1_16650	1	0	0
cls1_16651	1	0	0
cls1_16652	1	0	0
cls1_16653	1	0	0
cls1_16654	1	0	0
cls1_16655	1	0	0
cls1_16656	1	0	0
cls1_16657	1	0	0
cls1_16658	1	0	0
cls1_16659	1	0	0
cls1_16660	1	0	0
cls1_16661	1	0	0
cls1_16662	1	0	0
cls1_16663	1	0	0
cls1_16664	1	0	0
cls1_16665	1	0	0
cls1_16666	1	0	0
cls1_16667	1	0	0
cls1_16668	1	0	0
cls1_16669	1	0	0
cls1_16670	1	0	0
cls1_16671	1	0	0
cls1_16672	1	0	0
cls1_16673	1	0	0
cls1_16674	1	0	0
cls1_16675	1	0	0
cls1_16676	1	0	0
cls1_16677	1	0	0
cls1_16678	1	0	0
cls1_16679	1	0	0
cls1_16680	1	0	0
cls1_16681	1	0	0
cls1_16682	1	0	0
cls1_16683	1	0	0
cls1_16684	1	0	0
cls1_16685	1	0	0
cls1_16686	1	0	0
cls1_16687	1	0	0
cls1_16688	1	0	0
cls1_16689	1	0	0
cls1_16690	1	0	0
cls1_16691	1	0	0
cls1_16692	1	0	0
cls1_16693	1	0	0
cls1_16694	1	0	0
cls1_16695	1	0	0
cls1_16696	1	0	0
cls1_16697	1	0	0
cls1_16698	1	0	0
cls1_16699	1	0	0
cls1_16700	1	0	0
cls1_16701	1	0	0
cls1_16702	1	0	0
cls1_16703	1	0	0
cls1_16704	1	0	0
cls1_16705	1	0	0
cls1_16706	1	0	0
cls1_16707	1	0	0
cls1_16708	1	0	0
cls1_16709	1	0	0
cls1_16710	1	0	0
cls1_16711	1	0	0
cls1_16712	1	0	0
cls1_16713	1	0	0
cls1_16714	1	0	0
cls1_16715	1	0	0
cls1_16716	1	0	0
cls1_16717	1	0	0
cls1_16718	1	0	0
cls1_16719	1	0	0
cls1_16720	1	0	0
cls1_16721	1	0	0
cls1_16722	1	0	0
cls1_16723	1	0	0
cls1_16724	1	0	0
cls1_16725	1	0	0
cls1_16726	1	0	0
cls1_16727	1	0	0
cls1_16728	1	0	0
cls1_16729	1	0	0
cls1_16730	1	0	0
cls1_16731	1	0	0
cls1_16732	1	0	0
cls1_16733	1	0	0
cls1_16734	1	0	0
cls1_16735	1	0	0
cls1_16736	1	0	0
cls1_16737	1	0	0
cls1_16738	1	0	0
cls1_16739	1	0	0
cls1_16740	1	0	0
cls1_16741	1	0	0
cls1_16742	1	0	0
cls1_16743	1	0	0
cls1_16744	1	0	0
cls1_16745	1	0	0
cls1_16746	1	0	0
cls1_16747	1	0	0
cls1_16748	1	0	0
cls1_16749	1	0	0
cls1_16750	1	0	0
cls1_16751	1	0	0
cls1_16752	1	0	0
cls1_16753	1	0	0
cls1_16754	1	0	0
cls1_16755	1	0	0
cls1_16756	1	0	0
cls1_16757	1	0	0
cls1_16758	1	0	0
cls1_16759	1	0	0
cls1_16760	1	0	0
cls1_16761	1	0	0
cls1_16762	1	0	0
cls1_16763	1	0	0
cls1_16764	1	0	0
cls1_16765	1	0	0
cls1_16766	1	0	0
cls1_16767	1	0	0
cls1_16768	1	0	0
cls1_16769	1	0	0
cls1_16770	1	0	0
cls1_16771	1	0	0
cls1_16772	1	0	0
cls1_16773	1	0	0
cls1_16774	1	0	0
cls1_16775	1	0	0
cls1_16776	1	0	0
cls1_16777	1	0	0
cls1_16778	1	0	0
cls1_16779	1	0	0
cls1_16780	1	0	0
cls1_16781	1	0	0
cls1_16782	1	0	0
cls1_16783	1	0	0
cls1_16784	1	0	0
cls1_16785	1	0	0
cls1_16786	1	0	0
cls1_16787	1	0	0
cls1_16788	1	0	0
cls1_16789	1	0	0
cls1_16790	1	0	0
cls1_16791	1	0	0
cls1_16792	1	0	0
cls1_16793	1	0	0
cls1_16794	1	0	0
cls1_16795	1	0	0
cls1_16796	1	0	0
cls1_16797	1	0	0
cls1_16798	1	0	0
cls1_16799	1	0	0
cls1_16800	1	0	0
cls1_16801	1	0	0
cls1_16802	1	0	0
cls1_16803	1	0	0
cls1_16804	1	0	0
cls1_16805	1	0	0
cls1_16806	1	0	0
cls1_16807	1	0	0
cls1_16808	1	0	0
cls1_16809	1	0	0
cls1_16810	1	0	0
cls1_16811	1	0	0
cls1_16812	1	0	0
cls1_16813	1	0	0
cls1_16814	1	0	0
cls1_16815	1	0	0
cls1_16816	1	0	0
cls1_16817	1	0	0
cls1_16818	1	0	0
cls1_16819	1	0	0
cls1_16820	1	0	0
cls1_16821	1	0	0
cls1_16822	1	0	0
cls1_16823	1	0	0
cls1_16824	1	0	0
cls1_16825	1	0	0
cls1_16826	1	0	0
cls1_16827	1	0	0
cls1_16828	1	0	0
cls1_16829	1	0	0
cls1_16830	1	0	0
cls1_16831	1	0	0
cls1_16832	1	0	0
cls1_16833	1	0	0
cls1_16834	1	0	0
cls1_16835	1	0	0
cls1_16836	1	0	0
cls1_16837	1	0	0
cls1_16838	1	0	0
cls1_16839	1	0	0
cls1_16840	1	0	0
cls1_16841	1	0	0
cls1_16842	1	0	0
cls1_16843	1	0	0
cls1_16844	1	0	0
cls1_16845	1	0	0
cls1_16846	1	0	0
cls1_16847	1	0	0
cls1_16848	1	0	0
cls1_16849	1	0	0
cls1_16850	1	0	0
cls1_16851	1	0	0
cls1_16852	1	0	0
cls1_16853	1	0	0
cls1_16854	1	0	0
cls1_16855	1	0	0
cls1_16856	1	0	0
cls1_16857	1	0	0
cls1_16858	1	0	0
cls1_16859	1	0	0
cls1_16860	1	0	0
cls1_16861	1	0	0
cls1_16862	1	0	0
cls1_16863	1	0	0
cls1_16864	1	0	0
cls1_16865	1	0	0
cls1_16866	1	0	0
cls1_16867	1	0	0
cls1_16868	1	0	0
cls1_16869	1	0	0
cls1_16870	1	0	0
cls1_16871	1	0	0
cls1_16872	1	0	0
cls1_16873	1	0	0
cls1_16874	1	0	0
cls1_16875	1	0	0
cls1_16876	1	0	0
cls1_16877	1	0	0
cls1_16878	1	0	0
cls1_16879	1	0	0
cls1_16880	1	0	0
cls1_16881	1	0	0
cls1_16882	1	0	0
cls1_16883	1	0	0
cls1_16884	1	0	0
cls1_16885	1	0	0
cls1_16886	1	0	0
cls1_16887	1	0	0
cls1_16888	1	0	0
cls1_16889	1	0	0
cls1_16890	1	0	0
cls1_16891	1	0	0
cls1_16892	1	0	0
cls1_16893	1	0	0
cls1_16894	1	0	0
cls1_16895	1	0	0
cls1_16896	1	0	0
cls1_16897	1	0	0
cls1_16898	1	0	0
cls1_16899	1	0	0
cls1_16900	1	0	0
cls1_16901	1	0	0
cls1_16902	1	0	0
cls1_16903	1	0	0
cls1_16904	1	0	0
cls1_16905	1	0	0
cls1_16906	1	0	0
cls1_16907	1	0	0
cls1_16908	1	0	0
cls1_16909	1	0	0
cls1_16910	1	0	0
cls1_16911	1	0	0
cls1_16912	1	0	0
cls1_16913	1	0	0
cls1_16914	1	0	0
cls1_16915	1	0	0
cls1_16916	1	0	0
cls1_16917	1	0	0
cls1_16918	1	0	0
cls1_16919	1	0	0
cls1_16920	1	0	0
cls1_16921	1	0	0
cls1_16922	1	0	0
cls1_16923	1	0	0
cls1_16924	1	0	0
cls1_16925	1	0	0
cls1_16926	1	0	0
cls1_16927	1	0	0
cls1_16928	1	0	0
cls1_16929	1	0	0
cls1_16930	1	0	0
cls1_16931	1	0	0
cls1_16932	1	0	0
cls1_16933	1	0	0
cls1_16934	1	0	0
cls1_16935	1	0	0
cls1_16936	1	0	0
cls1_16937	1	0	0
cls1_16938	1	0	0
cls1_16939	1	0	0
cls1_16940	1	0	0
cls1_16941	1	0	0
cls1_16942	1	0	0
cls1_16943	1	0	0
cls1_16944	1	0	0
cls1_16945	1	0	0
cls1_16946	1	0	0
cls1_16947	1	0	0
cls1_16948	1	0	0
cls1_16949	1	0	0
cls1_16950	1	0	0
cls1_16951	1	0	0
cls1_16952	1	0	0
cls1_16953	1	0	0
cls1_16954	1	0	0
cls1_16955	1	0	0
cls1_16956	1	0	0
cls1_16957	1	0	0
cls1_16958	1	0	0
cls1_16959	1	0	0
cls1_16960	1	0	0
cls1_16961	1	0	0
cls1_16962	1	0	0
cls1_16963	1	0	0
cls1_16964	1	0	0
cls1_16965	1	0	0
cls1_16966	1	0	0
cls1_16967	1	0	0
cls1_16968	1	0	0
cls1_16969	1	0	0
cls1_16970	1	0	0
cls1_16971	1	0	0
cls1_16972	1	0	0
cls1_16973	1	0	0
cls1_16974	1	0	0
cls1_16975	1	0	0
cls1_16976	1	0	0
cls1_16977	1	0	0
cls1_16978	1	0	0
cls1_16979	1	0	0
cls1_16980	1	0	0
cls1_16981	1	0	0
cls1_16982	1	0	0
cls1_16983	1	0	0
cls1_16984	1	0	0
cls1_16985	1	0	0
cls1_16986	1	0	0
cls1_16987	1	0	0
cls1_16988	1	0	0
cls1_16989	1	0	0
cls1_16990	1	0	0
cls1_16991	1	0	0
cls1_16992	1	0	0
cls1_16993	1	0	0
cls1_16994	1	0	0
cls1_16995	1	0	0
cls1_16996	1	0	0
cls1_16997	1	0	0
cls1_16998	1	0	0
cls1_16999	1	0	0
cls1_17000	1	0	0
cls1_17001	1	0	0
cls1_17002	1	0	0
cls1_17003	1	0	0
cls1_17004	1	0	0
cls1_17005	1	0	0
cls1_17006	1	0	0
cls1_17007	1	0	0
cls1_17008	1	0	0
cls1_17009	1	0	0
cls1_17010	1	0	0
cls1_17011	1	0	0
cls1_17012	1	0	0
cls1_17013	1	0	0
cls1_17014	1	0	0
cls1_17015	1	0	0
cls1_17016	1	0	0
cls1_17017	1	0	0
cls1_17018	1	0	0
cls1_17019	1	0	0
cls1_17020	1	0	0
cls1_17021	1	0	0
cls1_17022	1	0	0
cls1_17023	1	0	0
cls1_17024	1	0	0
cls1_17025	1	0	0
cls1_17026	1	0	0
cls1_17027	1	0	0
cls1_17028	1	0	0
cls1_17029	1	0	0
cls1_17030	1	0	0
cls1_17031	1	0	0
cls1_17032	1	0	0
cls1_17033	1	0	0
cls1_17034	1	0	0
cls1_17035	1	0	0
cls1_17036	1	0	0
cls1_17037	1	0	0
cls1_17038	1	0	0
cls1_17039	1	0	0
cls1_17040	1	0	0
cls1_17041	1	0	0
cls1_17042	1	0	0
cls1_17043	1	0	0
cls1_17044	1	0	0
cls1_17045	1	0	0
cls1_17046	1	0	0
cls1_17047	1	0	0
cls1_17048	1	0	0
cls1_17049	1	0	0
cls1_17050	1	0	0
cls1_17051	1	0	0
cls1_17052	1	0	0
cls1_17053	1	0	0
cls1_17054	1	0	0
cls1_17055	1	0	0
cls1_17056	1	0	0
cls1_17057	1	0	0
cls1_17058	1	0	0
cls1_17059	1	0	0
cls1_17060	1	0	0
cls1_17061	1	0	0
cls1_17062	1	0	0
cls1_17063	1	0	0
cls1_17064	1	0	0
cls1_17065	1	0	0
cls1_17066	1	0	0
cls1_17067	1	0	0
cls1_17068	1	0	0
cls1_17069	1	0	0
cls1_17070	1	0	0
cls1_17071	1	0	0
cls1_17072	1	0	0
cls1_17073	1	0	0
cls1_17074	1	0	0
cls1_17075	1	0	0
cls1_17076	1	0	0
cls1_17077	1	0	0
cls1_17078	1	0	0
cls1_17079	1	0	0
cls1_17080	1	0	0
cls1_17081	1	0	0
cls1_17082	1	0	0
cls1_17083	1	0	0
cls1_17084	1	0	0
cls1_17085	1	0	0
cls1_17086	1	0	0
cls1_17087	1	0	0
cls1_17088	1	0	0
cls1_17089	1	0	0
cls1_17090	1	0	0
cls1_17091	1	0	0
cls1_17092	1	0	0
cls1_17093	1	0	0
cls1_17094	1	0	0
cls1_17095	1	0	0
cls1_17096	1	0	0
cls1_17097	1	0	0
cls1_17098	1	0	0
cls1_17099	1	0	0
cls1_17100	1	0	0
cls1_17101	1	0	0
cls1_17102	1	0	0
cls1_17103	1	0	0
cls1_17104	1	0	0
cls1_17105	1	0	0
cls1_17106	1	0	0
cls1_17107	1	0	0
cls1_17108	1	0	0
cls1_17109	1	0	0
cls1_17110	1	0	0
cls1_17111	1	0	0
cls1_17112	1	0	0
cls1_17113	1	0	0
cls1_17114	1	0	0
cls1_17115	1	0	0
cls1_17116	1	0	0
cls1_17117	1	0	0
cls1_17118	1	0	0
cls1_17119	1	0	0
cls1_17120	1	0	0
cls1_17121	1	0	0
cls1_17122	1	0	0
cls1_17123	1	0	0
cls1_17124	1	0	0
cls1_17125	1	0	0
cls1_17126	1	0	0
cls1_17127	1	0	0
cls1_17128	1	0	0
cls1_17129	1	0	0
cls1_17130	1	0	0
cls1_17131	1	0	0
cls1_17132	1	0	0
cls1_17133	1	0	0
cls1_17134	1	0	0
cls1_17135	1	0	0
cls1_17136	1	0	0
cls1_17137	1	0	0
cls1_17138	1	0	0
cls1_17139	1	0	0
cls1_17140	1	0	0
cls1_17141	1	0	0
cls1_17142	1	0	0
cls1_17143	1	0	0
cls1_17144	1	0	0
cls1_17145	1	0	0
cls1_17146	1	0	0
cls1_17147	1	0	0
cls1_17148	1	0	0
cls1_17149	1	0	0
cls1_17150	1	0	0
cls1_17151	1	0	0
cls1_17152	1	0	0
cls1_17153	1	0	0
cls1_17154	1	0	0
cls1_17155	1	0	0
cls1_17156	1	0	0
cls1_17157	1	0	0
cls1_17158	1	0	0
cls1_17159	1	0	0
cls1_17160	1	0	0
cls1_17161	1	0	0
cls1_17162	1	0	0
cls1_17163	1	0	0
cls1_17164	1	0	0
cls1_17165	1	0	0
cls1_17166	1	0	0
cls1_17167	1	0	0
cls1_17168	1	0	0
cls1_17169	1	0	0
cls1_17170	1	0	0
cls1_17171	1	0	0
cls1_17172	1	0	0
cls1_17173	1	0	0
cls1_17174	1	0	0
cls1_17175	1	0	0
cls1_17176	1	0	0
cls1_17177	1	0	0
cls1_17178	1	0	0
cls1_17179	1	0	0
cls1_17180	1	0	0
cls1_17181	1	0	0
cls1_17182	1	0	0
cls1_17183	1	0	0
cls1_17184	1	0	0
cls1_17185	1	0	0
cls1_17186	1	0	0
cls1_17187	1	0	0
cls1_17188	1	0	0
cls1_17189	1	0	0
cls1_17190	1	0	0
cls1_17191	1	0	0
cls1_17192	1	0	0
cls1_17193	1	0	0
cls1_17194	1	0	0
cls1_17195	1	0	0
cls1_17196	1	0	0
cls1_17197	1	0	0
cls1_17198	1	0	0
cls1_17199	1	0	0
cls1_17200	1	0	0
cls1_17201	1	0	0
cls1_17202	1	0	0
cls1_17203	1	0	0
cls1_17204	1	0	0
cls1_17205	1	0	0
cls1_17206	1	0	0
cls1_17207	1	0	0
cls1_17208	1	0	0
cls1_17209	1	0	0
cls1_17210	1	0	0
cls1_17211	1	0	0
cls1_17212	1	0	0
cls1_17213	1	0	0
cls1_17214	1	0	0
cls1_17215	1	0	0
cls1_17216	1	0	0
cls1_17217	1	0	0
cls1_17218	1	0	0
cls1_17219	1	0	0
cls1_17220	1	0	0
cls1_17221	1	0	0
cls1_17222	1	0	0
cls1_17223	1	0	0
cls1_17224	1	0	0
cls1_17225	1	0	0
cls1_17226	1	0	0
cls1_17227	1	0	0
cls1_17228	1	0	0
cls1_17229	1	0	0
cls1_17230	1	0	0
cls1_17231	1	0	0
cls1_17232	1	0	0
cls1_17233	1	0	0
cls1_17234	1	0	0
cls1_17235	1	0	0
cls1_17236	1	0	0
cls1_17237	1	0	0
cls1_17238	1	0	0
cls1_17239	1	0	0
cls1_17240	1	0	0
cls1_17241	1	0	0
cls1_17242	1	0	0
cls1_17243	1	0	0
cls1_17244	1	0	0
cls1_17245	1	0	0
cls1_17246	1	0	0
cls1_17247	1	0	0
cls1_17248	1	0	0
cls1_17249	1	0	0
cls1_17250	1	0	0
cls1_17251	1	0	0
cls1_17252	1	0	0
cls1_17253	1	0	0
cls1_17254	1	0	0
cls1_17255	1	0	0
cls1_17256	1	0	0
cls1_17257	1	0	0
cls1_17258	1	0	0
cls1_17259	1	0	0
cls1_17260	1	0	0
cls1_17261	1	0	0
cls1_17262	1	0	0
cls1_17263	1	0	0
cls1_17264	1	0	0
cls1_17265	1	0	0
cls1_17266	1	0	0
cls1_17267	1	0	0
cls1_17268	1	0	0
cls1_17269	1	0	0
cls1_17270	1	0	0
cls1_17271	1	0	0
cls1_17272	1	0	0
cls1_17273	1	0	0
cls1_17274	1	0	0
cls1_17275	1	0	0
cls1_17276	1	0	0
cls1_17277	1	0	0
cls1_17278	1	0	0
cls1_17279	1	0	0
cls1_17280	1	0	0
cls1_17281	1	0	0
cls1_17282	1	0	0
cls1_17283	1	0	0
cls1_17284	1	0	0
cls1_17285	1	0	0
cls1_17286	1	0	0
cls1_17287	1	0	0
cls1_17288	1	0	0
cls1_17289	1	0	0
cls1_17290	1	0	0
cls1_17291	1	0	0
cls1_17292	1	0	0
cls1_17293	1	0	0
cls1_17294	1	0	0
cls1_17295	1	0	0
cls1_17296	1	0	0
cls1_17297	1	0	0
cls1_17298	1	0	0
cls1_17299	1	0	0
cls1_17300	1	0	0
cls1_17301	1	0	0
cls1_17302	1	0	0
cls1_17303	1	0	0
cls1_17304	1	0	0
cls1_17305	1	0	0
cls1_17306	1	0	0
cls1_17307	1	0	0
cls1_17308	1	0	0
cls1_17309	1	0	0
cls1_17310	1	0	0
cls1_17311	1	0	0
cls1_17312	1	0	0
cls1_17313	1	0	0
cls1_17314	1	0	0
cls1_17315	1	0	0
cls1_17316	1	0	0
cls1_17317	1	0	0
cls1_17318	1	0	0
cls1_17319	1	0	0
cls1_17320	1	0	0
cls1_17321	1	0	0
cls1_17322	1	0	0
cls1_17323	1	0	0
cls1_17324	1	0	0
cls1_17325	1	0	0
cls1_17326	1	0	0
cls1_17327	1	0	0
cls1_17328	1	0	0
cls1_17329	1	0	0
cls1_17330	1	0	0
cls1_17331	1	0	0
cls1_17332	1	0	0
cls1_17333	1	0	0
cls1_17334	1	0	0
cls1_17335	1	0	0
cls1_17336	1	0	0
cls1_17337	1	0	0
cls1_17338	1	0	0
cls1_17339	1	0	0
